epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,2639.81,0.36732,0.93415,0.22057,0.16328,0.00699,0.13196,0.99974,1,0.995,0.995,0.99974,1,0.995,0.95422,0.17109,0.2632,0.21065,0.05912,0.00603,0,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,2673.1,0.32589,1.1842,0.21938,0.15406,0.00634,0.86996,0.99973,1,0.995,0.995,0.99973,1,0.995,0.92786,0.17082,0.33817,0.21971,0.06113,0.00512,0,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,2706.19,0.32053,1.13233,0.21518,0.16142,0.00585,0.55284,0.99974,1,0.995,0.995,0.99974,1,0.995,0.94562,0.11632,0.28118,0.23076,0.04547,0.00335,0,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,2738.88,0.39764,1.01946,0.2199,0.17172,0.00749,0.22336,1,1,0.995,0.98918,1,1,0.995,0.94722,0.2911,0.28385,0.2186,0.08791,0.00872,0,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,2772.16,0.33945,1.08628,0.23111,0.15551,0.00641,0.34716,1,1,0.995,0.995,1,1,0.995,0.96311,0.20844,0.2245,0.20946,0.06572,0.00567,0,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,2806.32,0.34215,1.00705,0.23564,0.1573,0.00634,0.1381,1,1,0.995,0.995,1,1,0.995,0.94507,0.1734,0.25829,0.20222,0.07051,0.00519,0,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,2840.34,0.29264,0.91444,0.22061,0.15776,0.00569,0.17209,1,1,0.995,0.99301,1,1,0.995,0.959,0.16348,0.26491,0.20288,0.05449,0.00516,0,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,2874.2,0.32597,0.92136,0.21492,0.15986,0.00621,0.19727,1,1,0.995,0.97459,1,1,0.995,0.95599,0.32615,0.25543,0.21401,0.09395,0.00936,0,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,2907.35,0.33792,0.89998,0.20915,0.16237,0.00597,0.13868,0.98501,0.98597,0.99424,0.99424,0.98501,0.98597,0.99424,0.95803,0.24403,0.2411,0.23876,0.18553,0.00866,0,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,2940.49,0.33329,0.9585,0.20906,0.16135,0.00615,0.30151,0.99956,1,0.995,0.995,0.99956,1,0.995,0.97463,0.2537,0.22086,0.26685,0.08037,0.00852,0,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,2973.35,0.36465,0.92943,0.20742,0.16664,0.00668,0.0784,0.99959,1,0.995,0.99457,0.99959,1,0.995,0.9353,0.17836,0.31699,0.27685,0.06158,0.00529,0,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,3006.42,0.3224,0.94718,0.20607,0.1756,0.00597,0.07363,0.98025,0.99257,0.99455,0.99455,0.98025,0.99257,0.99455,0.90013,0.21828,0.39667,0.23421,0.1056,0.0053,0,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,3040.36,0.34978,0.83537,0.19481,0.15653,0.00645,0.02998,0.99498,0.9912,0.99495,0.99495,0.99498,0.9912,0.99495,0.96652,0.21758,0.23494,0.22235,0.12215,0.00666,0,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,3074,0.31675,1.03066,0.19195,0.15067,0.00606,0.40337,0.99494,0.98276,0.9945,0.9945,0.99494,0.98276,0.9945,0.93375,0.13271,0.32447,0.18481,0.10967,0.00393,0,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,3107.93,0.3337,1.00305,0.19636,0.16394,0.00617,0.29915,0.99968,1,0.995,0.995,0.99968,1,0.995,0.97804,0.17515,0.20619,0.16787,0.06192,0.00616,0,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,3141.67,0.29051,0.94014,0.19091,0.14688,0.00561,0.20167,0.99974,1,0.995,0.995,0.99974,1,0.995,0.92736,0.09076,0.32332,0.17609,0.03663,0.00262,0,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,3175.2,0.33224,0.904,0.18958,0.15313,0.00614,0.08354,0.99973,1,0.995,0.995,0.99973,1,0.995,0.96572,0.16936,0.21671,0.17198,0.059,0.00512,0,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,3208.04,0.33056,0.80658,0.18625,0.16114,0.00608,0.03734,0.98524,1,0.99495,0.99495,0.98524,1,0.99495,0.96611,0.18065,0.22814,0.17121,0.15728,0.00545,0,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,3241.1,0.32005,0.85456,0.1806,0.15727,0.00575,0.05637,0.99968,1,0.995,0.995,0.99968,1,0.995,0.95119,0.14506,0.29573,0.22325,0.05629,0.00446,0,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,3274.82,0.31544,0.92083,0.18181,0.16827,0.00599,0.15284,0.99975,1,0.995,0.995,0.99975,1,0.995,0.93462,0.14521,0.32243,0.21945,0.05549,0.00449,0,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,3308.42,0.29986,0.97226,0.18069,0.16519,0.00544,0.49775,0.99974,1,0.995,0.92709,0.99974,1,0.995,0.97097,0.3688,0.22983,0.22034,0.10515,0.01048,0,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,3341.92,0.3328,1.05241,0.18831,0.16205,0.00597,0.38004,1,1,0.995,0.97234,1,1,0.995,0.90504,0.32608,0.4027,0.19245,0.09458,0.01125,0,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,3375.17,0.28994,0.96987,0.18442,0.15484,0.0056,0.43049,1,1,0.995,0.995,1,1,0.995,0.97137,0.27894,0.20519,0.19744,0.08331,0.0087,0,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,3408.33,0.33591,0.947,0.1863,0.19062,0.00635,0.27003,0.99973,1,0.995,0.99492,0.99973,1,0.995,0.9513,0.12917,0.28865,0.18107,0.05096,0.00399,0,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,3441.52,0.33649,0.8678,0.19263,0.16602,0.0061,0.15254,0.99908,1,0.995,0.995,0.99908,1,0.995,0.97187,0.13488,0.23145,0.1786,0.06183,0.00424,0,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,3474.53,0.38283,0.83043,0.18478,0.17102,0.00673,0.02699,0.9991,1,0.995,0.99452,0.9991,1,0.995,0.962,0.17804,0.2373,0.19985,0.08527,0.00634,0,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,3508.23,0.32768,0.93629,0.17788,0.15517,0.00612,0.10796,0.99973,1,0.995,0.995,0.99973,1,0.995,0.94265,0.22333,0.30349,0.17008,0.07024,0.00678,0,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,3542.02,0.27966,0.93656,0.17153,0.15454,0.00558,0.25311,0.99973,1,0.995,0.98754,0.99973,1,0.995,0.97703,0.29059,0.2001,0.16993,0.08863,0.00854,0,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,3575.78,0.29408,0.81552,0.1722,0.13186,0.00555,0.06226,0.99943,1,0.995,0.995,0.99943,1,0.995,0.97619,0.13759,0.1875,0.16309,0.05645,0.00422,0,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,3609.32,0.31661,0.81452,0.17038,0.14343,0.00592,0.07082,0.99973,1,0.995,0.99385,0.99973,1,0.995,0.93155,0.22102,0.30567,0.14869,0.06899,0.00709,0,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,3643.73,0.26161,0.79162,0.16135,0.13356,0.00497,0.03548,0.99483,1,0.99495,0.99495,0.99483,1,0.99495,0.96994,0.10166,0.21478,0.14645,0.07555,0.00288,0,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,3678.57,0.29738,0.77325,0.15707,0.14422,0.00555,0.01517,0.99498,0.99048,0.99485,0.99357,0.99498,0.99048,0.99485,0.97237,0.24599,0.20021,0.1414,0.15072,0.00616,0,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,3712.94,0.34212,0.7663,0.15598,0.15394,0.00594,0,1,0.99866,0.995,0.99328,1,0.99866,0.995,0.96496,0.25952,0.2397,0.14527,0.11476,0.00716,0,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,3747.96,0.31967,0.73693,0.15779,0.15388,0.0059,0.03703,0.97925,1,0.99495,0.99495,0.97925,1,0.99495,0.93409,0.11048,0.31978,0.12149,0.15537,0.00316,0,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,3784.22,0.30303,0.781,0.15269,0.13187,0.00549,0.07777,1,1,0.995,0.995,1,1,0.995,0.97581,0.14612,0.18639,0.12479,0.05,0.00533,0,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,3820.12,0.27565,0.90872,0.1527,0.12731,0.00516,0.2599,1,1,0.995,0.995,1,1,0.995,0.97574,0.18231,0.18907,0.13381,0.05911,0.00622,0,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,3854.33,0.2989,0.81955,0.15238,0.142,0.00532,0.06581,1,1,0.995,0.995,1,1,0.995,0.97106,0.16183,0.22089,0.12982,0.05442,0.00579,0,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,3888.16,0.31009,0.72002,0.15091,0.15038,0.00574,0.00603,1,1,0.995,0.99252,1,1,0.995,0.96135,0.1875,0.25619,0.11908,0.06348,0.00624,0,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,3922.58,0.31525,0.91652,0.14817,0.14433,0.00549,0.12118,1,1,0.995,0.995,1,1,0.995,0.94994,0.2153,0.27905,0.12281,0.06744,0.00519,0,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,3956.48,0.3286,0.71898,0.15053,0.14371,0.00562,0.01879,1,1,0.995,0.995,1,1,0.995,0.96441,0.20196,0.24073,0.1147,0.06512,0.00522,0,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,3990.35,0.2865,0.80558,0.14648,0.14127,0.00513,0.05196,0.99973,1,0.995,0.995,0.99973,1,0.995,0.96568,0.18138,0.22689,0.12081,0.07675,0.00488,0,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,4024.09,0.33505,0.75086,0.13796,0.14286,0.0058,0.00538,1,1,0.995,0.995,1,1,0.995,0.97274,0.18121,0.20074,0.12329,0.06196,0.00522,0,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,4058.08,0.31088,0.77259,0.14168,0.14579,0.00563,0.00099,1,1,0.995,0.995,1,1,0.995,0.97823,0.20792,0.18157,0.11474,0.0656,0.00661,0,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,4091.61,0.34335,0.71354,0.13891,0.1531,0.006,0.00338,0.99956,1,0.995,0.995,0.99956,1,0.995,0.97915,0.13531,0.17384,0.10708,0.05586,0.00448,0,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,4125.14,0.30698,0.84633,0.1339,0.14136,0.00552,0.01742,1,0.99955,0.995,0.995,1,0.99955,0.995,0.93622,0.09543,0.30407,0.11478,0.07816,0.00278,0,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,4158.06,0.3197,0.89368,0.13846,0.14022,0.00572,0.04546,1,1,0.995,0.995,1,1,0.995,0.97078,0.09841,0.20373,0.11616,0.05051,0.00314,0,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,4191.29,0.28929,0.73785,0.13885,0.1453,0.00518,0.01028,1,1,0.995,0.995,1,1,0.995,0.97431,0.22497,0.19226,0.11577,0.07027,0.00543,0,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,4225.09,0.33873,0.70619,0.13426,0.14656,0.00592,0.01034,1,1,0.995,0.995,1,1,0.995,0.9766,0.15269,0.19795,0.10996,0.05719,0.005,0,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,4259.55,0.27679,0.73183,0.12228,0.14073,0.00503,0.01595,1,1,0.995,0.995,1,1,0.995,0.94823,0.16159,0.26995,0.11818,0.05367,0.00511,0,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,4293.92,0.30613,0.7412,0.12145,0.15358,0.00567,0.00092,1,1,0.995,0.995,1,1,0.995,0.9695,0.17441,0.19966,0.10944,0.05773,0.00481,0,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,4327.5,0.28939,0.6834,0.12608,0.14398,0.00523,0.00013,1,1,0.995,0.995,1,1,0.995,0.97765,0.16979,0.19037,0.10667,0.05593,0.00528,0,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,4360.85,0.29607,0.73165,0.11849,0.15069,0.00555,0.00661,1,1,0.995,0.995,1,1,0.995,0.96684,0.18007,0.22274,0.10045,0.05991,0.00457,0,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,4393.88,0.31811,0.79255,0.12104,0.15254,0.00577,0.01704,1,1,0.995,0.91318,1,1,0.995,0.9572,0.3853,0.26343,0.09787,0.1083,0.01129,0,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,4427.16,0.3581,0.66155,0.12268,0.16085,0.00622,0,1,1,0.995,0.995,1,1,0.995,0.97648,0.16984,0.18513,0.0981,0.05984,0.006,0,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,4460.69,0.32999,0.69711,0.11747,0.13678,0.00596,0,1,1,0.995,0.995,1,1,0.995,0.97705,0.12844,0.18431,0.09721,0.04489,0.00359,0,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,4494.66,0.34578,0.64201,0.11497,0.14556,0.00618,0,1,1,0.995,0.995,1,1,0.995,0.98008,0.12483,0.1702,0.09896,0.0463,0.00354,0,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,4528.59,0.31465,0.68959,0.11357,0.14732,0.00587,0,1,1,0.995,0.995,1,1,0.995,0.97762,0.09317,0.21938,0.09843,0.03804,0.00263,0,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,4562.27,0.3385,0.7267,0.11282,0.15493,0.00598,0,1,1,0.995,0.995,1,1,0.995,0.96848,0.18593,0.20894,0.0936,0.06398,0.00449,0,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,4595.91,0.31946,0.69315,0.11114,0.14212,0.00559,0,1,1,0.995,0.99133,1,1,0.995,0.97924,0.24384,0.19103,0.09279,0.07446,0.00641,0,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,4629.02,0.32574,0.73489,0.10762,0.14928,0.00592,0,1,1,0.995,0.995,1,1,0.995,0.97806,0.06562,0.17837,0.09187,0.03038,0.00211,0,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,4662.3,0.30752,0.73402,0.10985,0.14073,0.00542,0.0033,1,1,0.995,0.995,1,1,0.995,0.96628,0.16854,0.21803,0.09174,0.0561,0.00485,0,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,4695.98,0.32511,0.67074,0.1127,0.14426,0.00555,0.08652,1,1,0.995,0.995,1,1,0.995,0.96836,0.1441,0.23043,0.09056,0.05105,0.00445,0,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,4730.09,0.26703,0.78689,0.10921,0.1307,0.0047,0.45386,0.99974,1,0.995,0.995,0.99974,1,0.995,0.95153,0.15923,0.27581,0.11276,0.05274,0.00434,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,4763.8,0.29656,0.75384,0.11875,0.13141,0.00529,0.04368,0.99972,1,0.995,0.995,0.99972,1,0.995,0.97953,0.09319,0.18475,0.12708,0.03754,0.0025,0,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,4797.51,0.32185,0.73832,0.12444,0.13315,0.00545,0.00784,1,1,0.995,0.995,1,1,0.995,0.97591,0.08811,0.19345,0.12503,0.03669,0.00224,0,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,4830.82,0.29299,0.70919,0.12054,0.12658,0.00512,0.01428,1,1,0.995,0.995,1,1,0.995,0.97402,0.11551,0.18254,0.11498,0.04355,0.00324,0,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,4863.91,0.28816,0.66321,0.12135,0.13308,0.00508,0.00086,1,1,0.995,0.995,1,1,0.995,0.97536,0.10328,0.18929,0.1062,0.03922,0.00335,0,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,4896.87,0.28272,0.67566,0.11886,0.12534,0.00488,0.01544,0.99947,1,0.995,0.995,0.99947,1,0.995,0.97229,0.13794,0.21677,0.10833,0.05254,0.00462,0,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,4930.38,0.23087,0.66954,0.11207,0.11223,0.0043,0.0288,0.99752,0.985,0.9949,0.9949,0.99752,0.985,0.9949,0.97742,0.24978,0.21481,0.11101,0.10481,0.00683,0,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,4964.91,0.28403,0.69645,0.11129,0.13675,0.00506,0.04726,0.89145,1,0.98889,0.98889,0.89145,1,0.98889,0.96828,0.10979,0.20475,0.10765,0.64017,0.00286,0,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,4999.42,0.25617,0.72062,0.11366,0.13683,0.0047,0.05494,0.99974,1,0.995,0.995,0.99974,1,0.995,0.98295,0.08005,0.17375,0.10277,0.03468,0.00234,0,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,5033.55,0.26032,0.72387,0.10875,0.12396,0.00474,0.03739,0.96114,0.98921,0.99267,0.99267,0.96114,0.98921,0.99267,0.97914,0.12823,0.16346,0.09865,0.17886,0.00303,0,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,5066.97,0.32818,0.64107,0.10998,0.13257,0.00573,0,0.99545,1,0.995,0.99471,0.99545,1,0.995,0.96637,0.23452,0.22322,0.10715,0.09805,0.00619,0,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,5100.25,0.29884,0.72904,0.10625,0.1293,0.00532,0.1313,0.96563,0.98333,0.99315,0.99315,0.96563,0.98333,0.99315,0.97007,0.14817,0.19545,0.10503,0.14069,0.00434,0,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,5133.1,0.26427,0.72214,0.10325,0.13305,0.00475,0.06551,1,0.99466,0.995,0.995,1,0.99466,0.995,0.8804,0.11141,0.45856,0.10751,0.05004,0.00389,0,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,5166.38,0.29033,0.72815,0.10642,0.12875,0.00511,0.01955,1,1,0.995,0.995,1,1,0.995,0.98484,0.17933,0.18671,0.10884,0.05839,0.00541,0,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,5200.12,0.27333,0.74686,0.10567,0.12265,0.00496,0.05731,1,1,0.995,0.995,1,1,0.995,0.96667,0.10336,0.22955,0.09865,0.04103,0.00345,0,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,5233.7,0.2777,0.73712,0.10688,0.12571,0.00512,0.06814,1,1,0.995,0.995,1,1,0.995,0.96253,0.13582,0.24906,0.09684,0.04735,0.00382,0,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,5267.62,0.30161,0.64222,0.10827,0.13461,0.00527,0.0055,1,1,0.995,0.99174,1,1,0.995,0.97636,0.22914,0.18246,0.09545,0.0706,0.00631,0,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,5300.99,0.28533,0.68141,0.11002,0.1261,0.0052,0.02018,1,1,0.995,0.995,1,1,0.995,0.93704,0.12267,0.32483,0.09299,0.04481,0.00433,0,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,5334.11,0.26553,0.74905,0.10128,0.12556,0.0046,0.05731,1,1,0.995,0.995,1,1,0.995,0.98527,0.12236,0.16072,0.09625,0.04493,0.00346,0,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,5367.22,0.26572,0.66025,0.10063,0.12079,0.00459,0.02063,1,1,0.995,0.995,1,1,0.995,0.95396,0.25282,0.27505,0.09461,0.07738,0.00719,0,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,5400.39,0.29165,0.59592,0.09962,0.13221,0.00511,0,1,1,0.995,0.995,1,1,0.995,0.9807,0.17605,0.18198,0.0939,0.05803,0.00402,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,5434.11,0.31144,0.62148,0.09884,0.13771,0.00544,0.00596,1,1,0.995,0.995,1,1,0.995,0.97621,0.08851,0.19993,0.08834,0.03917,0.00318,0,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,5467.84,0.30443,0.55585,0.10003,0.13173,0.00539,0,1,0.99777,0.995,0.995,1,0.99777,0.995,0.98087,0.20583,0.17776,0.09037,0.08033,0.00594,0,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,5501.53,0.32619,0.5712,0.09877,0.14048,0.00565,0,0.99932,1,0.995,0.995,0.99932,1,0.995,0.98396,0.13643,0.15659,0.09717,0.0516,0.0037,0,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,5534.97,0.3059,0.58574,0.09332,0.1374,0.00554,6e-05,1,0.99995,0.995,0.995,1,0.99995,0.995,0.98284,0.09355,0.16104,0.09785,0.04349,0.00273,0,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,5568.22,0.29043,0.60696,0.09118,0.12661,0.00548,0.00563,0.99974,1,0.995,0.995,0.99974,1,0.995,0.97276,0.07517,0.20179,0.09542,0.03525,0.00217,0,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,5601.4,0.30518,0.63068,0.09408,0.13335,0.00515,0,1,1,0.995,0.995,1,1,0.995,0.98565,0.08143,0.162,0.08697,0.03341,0.00263,0,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,5634.44,0.29068,0.61867,0.09364,0.12399,0.00491,0,1,1,0.995,0.99499,1,1,0.995,0.98056,0.2365,0.17217,0.08689,0.07226,0.00564,0,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,5668.26,0.29265,0.58268,0.08867,0.12149,0.0052,0,1,1,0.995,0.995,1,1,0.995,0.98376,0.14699,0.15441,0.08106,0.0496,0.00438,0,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,5702.06,0.27753,0.57319,0.08408,0.11378,0.00487,0,1,1,0.995,0.995,1,1,0.995,0.98565,0.1046,0.14314,0.07964,0.04129,0.0033,0,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,5736.42,0.29599,0.61829,0.08471,0.12453,0.00494,0,1,1,0.995,0.995,1,1,0.995,0.98261,0.16497,0.17804,0.08021,0.05718,0.00496,0,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,5770,0.28851,0.57605,0.08793,0.11982,0.00509,0,0.99971,1,0.995,0.995,0.99971,1,0.995,0.98298,0.14229,0.14835,0.07964,0.05487,0.00389,0,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,5803.49,0.28533,0.60593,0.08854,0.12339,0.00517,0,0.99952,1,0.995,0.995,0.99952,1,0.995,0.97468,0.16066,0.17997,0.10474,0.06421,0.00409,0,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,5836.26,0.27911,0.61857,0.08445,0.11548,0.00497,0.00207,0.97333,0.99,0.99381,0.99381,0.97333,0.99,0.99381,0.98341,0.18258,0.18568,0.07882,0.10779,0.00541,0,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,5869.37,0.28897,0.62448,0.08798,0.11825,0.00516,0,1,1,0.995,0.995,1,1,0.995,0.98528,0.16072,0.17255,0.07341,0.05501,0.00444,0,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,5903.21,0.24625,0.61857,0.08494,0.12124,0.00459,0.01962,1,1,0.995,0.99483,1,1,0.995,0.96189,0.18433,0.278,0.07467,0.05977,0.00589,0,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
