element_id,node_1,node_2,node_3
280682,21685,22163,21651
280683,21685,22207,22163
280684,22207,22698,22163
280685,22207,22730,22698
280686,22730,23202,22698
280687,22730,23241,23202
280688,23241,23714,23202
280689,23241,23748,23714
280690,23748,24232,23714
280691,23748,24267,24232
280692,24267,24740,24232
280693,24267,24779,24740
280694,24779,25269,24740
280695,24779,25306,25269
280696,25306,25769,25269
280697,25306,25801,25769
280698,25801,26264,25769
280699,25801,26303,26264
280700,26303,26773,26264
280701,26303,26800,26773
280702,26800,27249,26773
280703,26800,27287,27249
280704,27287,27750,27249
280705,27287,27790,27750
280706,27790,28253,27750
280707,27790,28279,28253
280708,28279,28722,28253
280709,28279,28753,28722
280710,28753,29197,28722
280711,28753,29231,29197
280712,29231,29664,29197
280713,29231,29697,29664
280714,29697,30144,29664
280715,29697,30166,30144
280716,30166,30593,30144
280717,30166,30622,30593
280718,30622,31064,30593
280719,30622,31089,31064
280720,31089,31505,31064
280721,31089,31532,31505
280722,31532,31925,31505
280723,31532,31955,31925
280724,31955,32394,31925
280725,31955,32416,32394
280726,32416,32814,32394
280727,32416,32831,32814
280728,32831,33244,32814
280729,32831,33257,33244
280730,33257,33645,33244
280731,33257,33656,33645
280732,33656,34036,33645
280733,33656,34055,34036
280734,34055,34434,34036
280735,34055,34440,34434
280736,34440,34813,34434
280737,34440,34819,34813
280738,34819,35208,34813
280739,34819,35205,35208
280740,35205,35577,35208
280741,35205,35572,35577
280742,35572,35946,35577
280743,35572,35940,35946
280744,35940,36287,35946
280745,35940,36274,36287
280746,36274,36636,36287
280747,36274,36615,36636
280748,36615,36969,36636
280749,36615,36946,36969
280750,36946,37277,36969
280751,36946,37245,37277
280752,37245,37604,37277
280753,37245,37572,37604
280754,37572,37929,37604
280755,37572,37885,37929
280756,37885,38226,37929
280757,37885,38185,38226
280758,38185,38509,38226
280759,38185,38456,38509
280760,38456,38776,38509
280761,38456,38710,38776
280762,38710,39044,38776
280763,38710,38977,39044
280764,38977,39307,39044
280765,38977,39235,39307
280766,39235,39577,39307
280767,13229,13650,13203
280768,13229,13669,13650
280769,13669,14110,13650
280770,13669,14126,14110
280771,14126,14562,14110
280772,14126,14582,14562
280773,14582,15044,14562
280774,14582,15062,15044
280775,15062,15523,15044
280776,15062,15552,15523
280777,15552,16015,15523
280778,15552,16032,16015
280779,16032,16493,16015
280780,16032,16522,16493
280781,16522,16988,16493
280782,16522,17019,16988
280783,17019,17498,16988
280784,17019,17525,17498
280785,17525,17981,17498
280786,17525,18013,17981
280787,18013,18495,17981
280788,18013,18517,18495
280789,18517,19009,18495
280790,18517,19028,19009
280791,19028,19524,19009
280792,19028,19549,19524
280793,19549,20025,19524
280794,19549,20058,20025
280795,20058,20562,20025
280796,20058,20599,20562
280797,20599,21081,20562
280798,20599,21119,21081
280799,21119,21625,21081
280800,21119,21651,21625
280801,21651,22130,21625
280802,21651,22163,22130
280803,22163,22657,22130
280804,22163,22698,22657
280805,22698,23166,22657
280806,22698,23202,23166
280807,23202,23672,23166
280808,23202,23714,23672
280809,23714,24199,23672
280810,23714,24232,24199
280811,24232,24706,24199
280812,24232,24740,24706
280813,24740,25233,24706
280814,24740,25269,25233
280815,25269,25735,25233
280816,25269,25769,25735
280817,25769,26229,25735
280818,25769,26264,26229
280819,26264,26745,26229
280820,26264,26773,26745
280821,26773,27225,26745
280822,26773,27249,27225
280823,27249,27727,27225
280824,27249,27750,27727
280825,27750,28220,27727
280826,27750,28253,28220
280827,28253,28698,28220
280828,28253,28722,28698
280829,28722,29165,28698
280830,28722,29197,29165
280831,29197,29639,29165
280832,29197,29664,29639
280833,29664,30120,29639
280834,29664,30144,30120
280835,30144,30573,30120
280836,30144,30593,30573
280837,30593,31039,30573
280838,30593,31064,31039
280839,31064,31487,31039
280840,31064,31505,31487
280841,31505,31909,31487
280842,31505,31925,31909
280843,31925,32369,31909
280844,31925,32394,32369
280845,32394,32798,32369
280846,32394,32814,32798
280847,32814,33227,32798
280848,32814,33244,33227
280849,33244,33628,33227
280850,33244,33645,33628
280851,33645,34025,33628
280852,33645,34036,34025
280853,34036,34423,34025
280854,34036,34434,34423
280855,34434,34809,34423
280856,34434,34813,34809
280857,34813,35209,34809
280858,34813,35208,35209
280859,35208,35588,35209
280860,35208,35577,35588
280861,35577,35955,35588
280862,35577,35946,35955
280863,35946,36303,35955
280864,35946,36287,36303
280865,36287,36655,36303
280866,36287,36636,36655
280867,36636,36992,36655
280868,36636,36969,36992
280869,36969,37314,36992
280870,36969,37277,37314
280871,37277,37624,37314
280872,37277,37604,37624
280873,37604,37964,37624
280874,37604,37929,37964
280875,37929,38262,37964
280876,37929,38226,38262
280877,38226,38543,38262
280878,38226,38509,38543
280879,38509,38840,38543
280880,38509,38776,38840
280881,38776,39117,38840
280882,38776,39044,39117
280883,39044,39380,39117
280884,39044,39307,39380
280885,39307,39641,39380
280886,39307,39577,39641
280887,39577,39882,39641
280888,13203,13643,13193
280889,13203,13650,13643
280890,13650,14099,13643
280891,13650,14110,14099
280892,14110,14547,14099
280893,14110,14562,14547
280894,14562,15028,14547
280895,14562,15044,15028
280896,15044,15513,15028
280897,15044,15523,15513
280898,15523,15992,15513
280899,15523,16015,15992
280900,16015,16485,15992
280901,16015,16493,16485
280902,16493,16973,16485
280903,16493,16988,16973
280904,16988,17479,16973
280905,16988,17498,17479
280906,17498,17967,17479
280907,17498,17981,17967
280908,17981,18477,17967
280909,17981,18495,18477
280910,18495,18985,18477
280911,18495,19009,18985
280912,19009,19501,18985
280913,19009,19524,19501
280914,19524,19999,19501
280915,19524,20025,19999
280916,20025,20535,19999
280917,20025,20562,20535
280918,20562,21061,20535
280919,20562,21081,21061
280920,21081,21588,21061
280921,21081,21625,21588
280922,21625,22102,21588
280923,21625,22130,22102
280924,22130,22625,22102
280925,22130,22657,22625
280926,22657,23128,22625
280927,22657,23166,23128
280928,23166,23649,23128
280929,23166,23672,23649
280930,23672,24163,23649
280931,23672,24199,24163
280932,24199,24678,24163
280933,24199,24706,24678
280934,24706,25197,24678
280935,24706,25233,25197
280936,25233,25697,25197
280937,25233,25735,25697
280938,25735,26193,25697
280939,25735,26229,26193
280940,26229,26710,26193
280941,26229,26745,26710
280942,26745,27204,26710
280943,26745,27225,27204
280944,27225,27690,27204
280945,27225,27727,27690
280946,27727,28188,27690
280947,27727,28220,28188
280948,28220,28674,28188
280949,28220,28698,28674
280950,28698,29138,28674
280951,28698,29165,29138
280952,29165,29615,29138
280953,29165,29639,29615
280954,29639,30096,29615
280955,29639,30120,30096
280956,30120,30551,30096
280957,30120,30573,30551
280958,30573,31019,30551
280959,30573,31039,31019
280960,31039,31461,31019
280961,31039,31487,31461
280962,31487,31890,31461
280963,31487,31909,31890
280964,31909,32353,31890
280965,31909,32369,32353
280966,32369,32779,32353
280967,32369,32798,32779
280968,32798,33209,32779
280969,32798,33227,33209
280970,33227,33616,33209
280971,33227,33628,33616
280972,33628,34016,33616
280973,33628,34025,34016
280974,34025,34416,34016
280975,34025,34423,34416
280976,34423,34805,34416
280977,34423,34809,34805
280978,34809,35211,34805
280979,34809,35209,35211
280980,35209,35594,35211
280981,35209,35588,35594
280982,35588,35966,35594
280983,35588,35955,35966
280984,35955,36314,35966
280985,35955,36303,36314
280986,36303,36669,36314
280987,36303,36655,36669
280988,36655,37010,36669
280989,36655,36992,37010
280990,36992,37348,37010
280991,36992,37314,37348
280992,37314,37659,37348
280993,37314,37624,37659
280994,37624,37989,37659
280995,37624,37964,37989
280996,37964,38297,37989
280997,37964,38262,38297
280998,38262,38585,38297
280999,38262,38543,38585
281000,38543,38893,38585
281001,38543,38840,38893
281002,38840,39174,38893
281003,38840,39117,39174
281004,39117,39445,39174
281005,39117,39380,39445
281006,39380,39704,39445
281007,39380,39641,39704
281008,39641,39947,39704
281009,39641,39882,39947
281010,39882,40189,39947
281011,13193,13627,13178
281012,13193,13643,13627
281013,13643,14091,13627
281014,13643,14099,14091
281015,14099,14536,14091
281016,14099,14547,14536
281017,14547,15012,14536
281018,14547,15028,15012
281019,15028,15501,15012
281020,15028,15513,15501
281021,15513,15980,15501
281022,15513,15992,15980
281023,15992,16475,15980
281024,15992,16485,16475
281025,16485,16964,16475
281026,16485,16973,16964
281027,16973,17462,16964
281028,16973,17479,17462
281029,17479,17952,17462
281030,17479,17967,17952
281031,17967,18459,17952
281032,17967,18477,18459
281033,18477,18967,18459
281034,18477,18985,18967
281035,18985,19479,18967
281036,18985,19501,19479
281037,19501,19982,19479
281038,19501,19999,19982
281039,19999,20518,19982
281040,19999,20535,20518
281041,20535,21020,20518
281042,20535,21061,21020
281043,21061,21563,21020
281044,21061,21588,21563
281045,21588,22071,21563
281046,21588,22102,22071
281047,22102,22597,22071
281048,22102,22625,22597
281049,22625,23102,22597
281050,22625,23128,23102
281051,23128,23627,23102
281052,23128,23649,23627
281053,23649,24138,23627
281054,23649,24163,24138
281055,24163,24652,24138
281056,24163,24678,24652
281057,24678,25167,24652
281058,24678,25197,25167
281059,25197,25667,25167
281060,25197,25697,25667
281061,25697,26170,25667
281062,25697,26193,26170
281063,26193,26683,26170
281064,26193,26710,26683
281065,26710,27176,26683
281066,26710,27204,27176
281067,27204,27669,27176
281068,27204,27690,27669
281069,27690,28160,27669
281070,27690,28188,28160
281071,28188,28645,28160
281072,28188,28674,28645
281073,28674,29122,28645
281074,28674,29138,29122
281075,29138,29587,29122
281076,29138,29615,29587
281077,29615,30071,29587
281078,29615,30096,30071
281079,30096,30529,30071
281080,30096,30551,30529
281081,30551,30992,30529
281082,30551,31019,30992
281083,31019,31447,30992
281084,31019,31461,31447
281085,31461,31873,31447
281086,31461,31890,31873
281087,31890,32328,31873
281088,31890,32353,32328
281089,32353,32760,32328
281090,32353,32779,32760
281091,32779,33196,32760
281092,32779,33209,33196
281093,33209,33603,33196
281094,33209,33616,33603
281095,33616,34005,33603
281096,33616,34016,34005
281097,34016,34407,34005
281098,34016,34416,34407
281099,34416,34801,34407
281100,34416,34805,34801
281101,34805,35213,34801
281102,34805,35211,35213
281103,35211,35598,35213
281104,35211,35594,35598
281105,35594,35976,35598
281106,35594,35966,35976
281107,35966,36328,35976
281108,35966,36314,36328
281109,36314,36681,36328
281110,36314,36669,36681
281111,36669,37033,36681
281112,36669,37010,37033
281113,37010,37375,37033
281114,37010,37348,37375
281115,37348,37693,37375
281116,37348,37659,37693
281117,37659,38023,37693
281118,37659,37989,38023
281119,37989,38334,38023
281120,37989,38297,38334
281121,38297,38625,38334
281122,38297,38585,38625
281123,38585,38932,38625
281124,38585,38893,38932
281125,38893,39228,38932
281126,38893,39174,39228
281127,39174,39512,39228
281128,39174,39445,39512
281129,39445,39774,39512
281130,39445,39704,39774
281131,39704,40010,39774
281132,39704,39947,40010
281133,39947,40265,40010
281134,39947,40189,40265
281135,40189,40513,40265
281136,13178,13618,13169
281137,13178,13627,13618
281138,13627,14082,13618
281139,13627,14091,14082
281140,14091,14524,14082
281141,14091,14536,14524
281142,14536,15001,14524
281143,14536,15012,15001
281144,15012,15487,15001
281145,15012,15501,15487
281146,15501,15970,15487
281147,15501,15980,15970
281148,15980,16460,15970
281149,15980,16475,16460
281150,16475,16953,16460
281151,16475,16964,16953
281152,16964,17456,16953
281153,16964,17462,17456
281154,17462,17932,17456
281155,17462,17952,17932
281156,17952,18448,17932
281157,17952,18459,18448
281158,18459,18954,18448
281159,18459,18967,18954
281160,18967,19467,18954
281161,18967,19479,19467
281162,19479,19970,19467
281163,19479,19982,19970
281164,19982,20496,19970
281165,19982,20518,20496
281166,20518,21001,20496
281167,20518,21020,21001
281168,21020,21539,21001
281169,21020,21563,21539
281170,21563,22049,21539
281171,21563,22071,22049
281172,22071,22567,22049
281173,22071,22597,22567
281174,22597,23087,22567
281175,22597,23102,23087
281176,23102,23597,23087
281177,23102,23627,23597
281178,23627,24107,23597
281179,23627,24138,24107
281180,24138,24627,24107
281181,24138,24652,24627
281182,24652,25136,24627
281183,24652,25167,25136
281184,25167,25643,25136
281185,25167,25667,25643
281186,25667,26140,25643
281187,25667,26170,26140
281188,26170,26652,26140
281189,26170,26683,26652
281190,26683,27149,26652
281191,26683,27176,27149
281192,27176,27641,27149
281193,27176,27669,27641
281194,27669,28139,27641
281195,27669,28160,28139
281196,28160,28626,28139
281197,28160,28645,28626
281198,28645,29094,28626
281199,28645,29122,29094
281200,29122,29560,29094
281201,29122,29587,29560
281202,29587,30041,29560
281203,29587,30071,30041
281204,30071,30511,30041
281205,30071,30529,30511
281206,30529,30965,30511
281207,30529,30992,30965
281208,30992,31430,30965
281209,30992,31447,31430
281210,31447,31855,31430
281211,31447,31873,31855
281212,31873,32310,31855
281213,31873,32328,32310
281214,32328,32747,32310
281215,32328,32760,32747
281216,32760,33183,32747
281217,32760,33196,33183
281218,33196,33593,33183
281219,33196,33603,33593
281220,33603,34000,33593
281221,33603,34005,34000
281222,34005,34400,34000
281223,34005,34407,34400
281224,34407,34799,34400
281225,34407,34801,34799
281226,34801,35215,34799
281227,34801,35213,35215
281228,35213,35599,35215
281229,35213,35598,35599
281230,35598,35985,35599
281231,35598,35976,35985
281232,35976,36342,35985
281233,35976,36328,36342
281234,36328,36698,36342
281235,36328,36681,36698
281236,36681,37053,36698
281237,36681,37033,37053
281238,37033,37402,37053
281239,37033,37375,37402
281240,37375,37735,37402
281241,37375,37693,37735
281242,37693,38061,37735
281243,37693,38023,38061
281244,38023,38374,38061
281245,38023,38334,38374
281246,38334,38669,38374
281247,38334,38625,38669
281248,38625,38982,38669
281249,38625,38932,38982
281250,38932,39276,38982
281251,38932,39228,39276
281252,39228,39579,39276
281253,39228,39512,39579
281254,39512,39839,39579
281255,39512,39774,39839
281256,39774,40084,39839
281257,39774,40010,40084
281258,40010,40344,40084
281259,40010,40265,40344
281260,40265,40590,40344
281261,40265,40513,40590
281262,40513,40827,40590
281263,13169,13611,13157
281264,13169,13618,13611
281265,13618,14075,13611
281266,13618,14082,14075
281267,14082,14516,14075
281268,14082,14524,14516
281269,14524,14994,14516
281270,14524,15001,14994
281271,15001,15482,14994
281272,15001,15487,15482
281273,15487,15965,15482
281274,15487,15970,15965
281275,15970,16453,15965
281276,15970,16460,16453
281277,16460,16947,16453
281278,16460,16953,16947
281279,16953,17445,16947
281280,16953,17456,17445
281281,17456,17921,17445
281282,17456,17932,17921
281283,17932,18436,17921
281284,17932,18448,18436
281285,18448,18942,18436
281286,18448,18954,18942
281287,18954,19458,18942
281288,18954,19467,19458
281289,19467,19955,19458
281290,19467,19970,19955
281291,19970,20479,19955
281292,19970,20496,20479
281293,20496,20988,20479
281294,20496,21001,20988
281295,21001,21529,20988
281296,21001,21539,21529
281297,21539,22029,21529
281298,21539,22049,22029
281299,22049,22548,22029
281300,22049,22567,22548
281301,22567,23065,22548
281302,22567,23087,23065
281303,23087,23574,23065
281304,23087,23597,23574
281305,23597,24085,23574
281306,23597,24107,24085
281307,24107,24608,24085
281308,24107,24627,24608
281309,24627,25114,24608
281310,24627,25136,25114
281311,25136,25621,25114
281312,25136,25643,25621
281313,25643,26116,25621
281314,25643,26140,26116
281315,26140,26631,26116
281316,26140,26652,26631
281317,26652,27129,26631
281318,26652,27149,27129
281319,27149,27613,27129
281320,27149,27641,27613
281321,27641,28119,27613
281322,27641,28139,28119
281323,28139,28605,28119
281324,28139,28626,28605
281325,28626,29071,28605
281326,28626,29094,29071
281327,29094,29540,29071
281328,29094,29560,29540
281329,29560,30013,29540
281330,29560,30041,30013
281331,30041,30489,30013
281332,30041,30511,30489
281333,30511,30945,30489
281334,30511,30965,30945
281335,30965,31411,30945
281336,30965,31430,31411
281337,31430,31837,31411
281338,31430,31855,31837
281339,31855,32294,31837
281340,31855,32310,32294
281341,32310,32732,32294
281342,32310,32747,32732
281343,32747,33170,32732
281344,32747,33183,33170
281345,33183,33578,33170
281346,33183,33593,33578
281347,33593,33993,33578
281348,33593,34000,33993
281349,34000,34393,33993
281350,34000,34400,34393
281351,34400,34800,34393
281352,34400,34799,34800
281353,34799,35216,34800
281354,34799,35215,35216
281355,35215,35607,35216
281356,35215,35599,35607
281357,35599,35992,35607
281358,35599,35985,35992
281359,35985,36352,35992
281360,35985,36342,36352
281361,36342,36716,36352
281362,36342,36698,36716
281363,36698,37071,36716
281364,36698,37053,37071
281365,37053,37430,37071
281366,37053,37402,37430
281367,37402,37768,37430
281368,37402,37735,37768
281369,37735,38110,37768
281370,37735,38061,38110
281371,38061,38416,38110
281372,38061,38374,38416
281373,38374,38720,38416
281374,38374,38669,38720
281375,38669,39028,38720
281376,38669,38982,39028
281377,38982,39318,39028
281378,38982,39276,39318
281379,39276,39626,39318
281380,39276,39579,39626
281381,39579,39891,39626
281382,39579,39839,39891
281383,39839,40150,39891
281384,39839,40084,40150
281385,40084,40421,40150
281386,40084,40344,40421
281387,40344,40669,40421
281388,40344,40590,40669
281389,40590,40907,40669
281390,40590,40827,40907
281391,40827,41152,40907
281392,13157,13609,13159
281393,13157,13611,13609
281394,13611,14074,13609
281395,13611,14075,14074
281396,14075,14514,14074
281397,14075,14516,14514
281398,14516,14993,14514
281399,14516,14994,14993
281400,14994,15480,14993
281401,14994,15482,15480
281402,15482,15961,15480
281403,15482,15965,15961
281404,15965,16447,15961
281405,15965,16453,16447
281406,16453,16940,16447
281407,16453,16947,16940
281408,16947,17439,16940
281409,16947,17445,17439
281410,17445,17915,17439
281411,17445,17921,17915
281412,17921,18428,17915
281413,17921,18436,18428
281414,18436,18939,18428
281415,18436,18942,18939
281416,18942,19449,18939
281417,18942,19458,19449
281418,19458,19944,19449
281419,19458,19955,19944
281420,19955,20467,19944
281421,19955,20479,20467
281422,20479,20979,20467
281423,20479,20988,20979
281424,20988,21513,20979
281425,20988,21529,21513
281426,21529,22014,21513
281427,21529,22029,22014
281428,22029,22527,22014
281429,22029,22548,22527
281430,22548,23044,22527
281431,22548,23065,23044
281432,23065,23553,23044
281433,23065,23574,23553
281434,23574,24062,23553
281435,23574,24085,24062
281436,24085,24584,24062
281437,24085,24608,24584
281438,24608,25089,24584
281439,24608,25114,25089
281440,25114,25598,25089
281441,25114,25621,25598
281442,25621,26101,25598
281443,25621,26116,26101
281444,26116,26610,26101
281445,26116,26631,26610
281446,26631,27110,26610
281447,26631,27129,27110
281448,27129,27592,27110
281449,27129,27613,27592
281450,27613,28086,27592
281451,27613,28119,28086
281452,28119,28587,28086
281453,28119,28605,28587
281454,28605,29052,28587
281455,28605,29071,29052
281456,29071,29519,29052
281457,29071,29540,29519
281458,29540,29998,29519
281459,29540,30013,29998
281460,30013,30467,29998
281461,30013,30489,30467
281462,30489,30927,30467
281463,30489,30945,30927
281464,30945,31395,30927
281465,30945,31411,31395
281466,31411,31824,31395
281467,31411,31837,31824
281468,31837,32281,31824
281469,31837,32294,32281
281470,32294,32723,32281
281471,32294,32732,32723
281472,32732,33163,32723
281473,32732,33170,33163
281474,33170,33573,33163
281475,33170,33578,33573
281476,33578,33985,33573
281477,33578,33993,33985
281478,33993,34388,33985
281479,33993,34393,34388
281480,34393,34804,34388
281481,34393,34800,34804
281482,34800,35221,34804
281483,34800,35216,35221
281484,35216,35622,35221
281485,35216,35607,35622
281486,35607,35996,35622
281487,35607,35992,35996
281488,35992,36365,35996
281489,35992,36352,36365
281490,36352,36733,36365
281491,36352,36716,36733
281492,36716,37094,36733
281493,36716,37071,37094
281494,37071,37451,37094
281495,37071,37430,37451
281496,37430,37801,37451
281497,37430,37768,37801
281498,37768,38149,37801
281499,37768,38110,38149
281500,38110,38459,38149
281501,38110,38416,38459
281502,38416,38756,38459
281503,38416,38720,38756
281504,38720,39074,38756
281505,38720,39028,39074
281506,39028,39377,39074
281507,39028,39318,39377
281508,39318,39663,39377
281509,39318,39626,39663
281510,39626,39936,39663
281511,39626,39891,39936
281512,39891,40209,39936
281513,39891,40150,40209
281514,40150,40477,40209
281515,40150,40421,40477
281516,40421,40739,40477
281517,40421,40669,40739
281518,40669,40989,40739
281519,40669,40907,40989
281520,40907,41241,40989
281521,40907,41152,41241
281522,41152,41463,41241
281523,13159,13617,13171
281524,13159,13609,13617
281525,13609,14081,13617
281526,13609,14074,14081
281527,14074,14519,14081
281528,14074,14514,14519
281529,14514,14999,14519
281530,14514,14993,14999
281531,14993,15484,14999
281532,14993,15480,15484
281533,15480,15964,15484
281534,15480,15961,15964
281535,15961,16449,15964
281536,15961,16447,16449
281537,16447,16941,16449
281538,16447,16940,16941
281539,16940,17438,16941
281540,16940,17439,17438
281541,17439,17912,17438
281542,17439,17915,17912
281543,17915,18424,17912
281544,17915,18428,18424
281545,18428,18934,18424
281546,18428,18939,18934
281547,18939,19442,18934
281548,18939,19449,19442
281549,19449,19937,19442
281550,19449,19944,19937
281551,19944,20456,19937
281552,19944,20467,20456
281553,20467,20972,20456
281554,20467,20979,20972
281555,20979,21503,20972
281556,20979,21513,21503
281557,21513,22005,21503
281558,21513,22014,22005
281559,22014,22518,22005
281560,22014,22527,22518
281561,22527,23034,22518
281562,22527,23044,23034
281563,23044,23534,23034
281564,23044,23553,23534
281565,23553,24044,23534
281566,23553,24062,24044
281567,24062,24571,24044
281568,24062,24584,24571
281569,24584,25075,24571
281570,24584,25089,25075
281571,25089,25576,25075
281572,25089,25598,25576
281573,25598,26080,25576
281574,25598,26101,26080
281575,26101,26594,26080
281576,26101,26610,26594
281577,26610,27090,26594
281578,26610,27110,27090
281579,27110,27576,27090
281580,27110,27592,27576
281581,27592,28073,27576
281582,27592,28086,28073
281583,28086,28563,28073
281584,28086,28587,28563
281585,28587,29034,28563
281586,28587,29052,29034
281587,29052,29507,29034
281588,29052,29519,29507
281589,29519,29981,29507
281590,29519,29998,29981
281591,29998,30445,29981
281592,29998,30467,30445
281593,30467,30912,30445
281594,30467,30927,30912
281595,30927,31383,30912
281596,30927,31395,31383
281597,31395,31815,31383
281598,31395,31824,31815
281599,31824,32267,31815
281600,31824,32281,32267
281601,32281,32713,32267
281602,32281,32723,32713
281603,32723,33154,32713
281604,32723,33163,33154
281605,33163,33566,33154
281606,33163,33573,33566
281607,33573,33977,33566
281608,33573,33985,33977
281609,33985,34386,33977
281610,33985,34388,34386
281611,34388,34810,34386
281612,34388,34804,34810
281613,34804,35227,34810
281614,34804,35221,35227
281615,35221,35624,35227
281616,35221,35622,35624
281617,35622,36007,35624
281618,35622,35996,36007
281619,35996,36374,36007
281620,35996,36365,36374
281621,36365,36751,36374
281622,36365,36733,36751
281623,36733,37113,36751
281624,36733,37094,37113
281625,37094,37477,37113
281626,37094,37451,37477
281627,37451,37834,37477
281628,37451,37801,37834
281629,37801,38172,37834
281630,37801,38149,38172
281631,38149,38492,38172
281632,38149,38459,38492
281633,38459,38803,38492
281634,38459,38756,38803
281635,38756,39123,38803
281636,38756,39074,39123
281637,39074,39421,39123
281638,39074,39377,39421
281639,39377,39720,39421
281640,39377,39663,39720
281641,39663,39991,39720
281642,39663,39936,39991
281643,39936,40268,39991
281644,39936,40209,40268
281645,40209,40542,40268
281646,40209,40477,40542
281647,40477,40806,40542
281648,40477,40739,40806
281649,40739,41062,40806
281650,40739,40989,41062
281651,40989,41317,41062
281652,40989,41241,41317
281653,41241,41535,41317
281654,41241,41463,41535
281655,41463,41764,41535
281656,13171,13626,13179
281657,13171,13617,13626
281658,13617,14089,13626
281659,13617,14081,14089
281660,14081,14531,14089
281661,14081,14519,14531
281662,14519,15007,14531
281663,14519,14999,15007
281664,14999,15490,15007
281665,14999,15484,15490
281666,15484,15966,15490
281667,15484,15964,15966
281668,15964,16455,15966
281669,15964,16449,16455
281670,16449,16948,16455
281671,16449,16941,16948
281672,16941,17443,16948
281673,16941,17438,17443
281674,17438,17916,17443
281675,17438,17912,17916
281676,17912,18425,17916
281677,17912,18424,18425
281678,18424,18935,18425
281679,18424,18934,18935
281680,18934,19438,18935
281681,18934,19442,19438
281682,19442,19933,19438
281683,19442,19937,19933
281684,19937,20452,19933
281685,19937,20456,20452
281686,20456,20965,20452
281687,20456,20972,20965
281688,20972,21497,20965
281689,20972,21503,21497
281690,21503,21998,21497
281691,21503,22005,21998
281692,22005,22507,21998
281693,22005,22518,22507
281694,22518,23023,22507
281695,22518,23034,23023
281696,23034,23522,23023
281697,23034,23534,23522
281698,23534,24033,23522
281699,23534,24044,24033
281700,24044,24560,24033
281701,24044,24571,24560
281702,24571,25058,24560
281703,24571,25075,25058
281704,25075,25562,25058
281705,25075,25576,25562
281706,25576,26063,25562
281707,25576,26080,26063
281708,26080,26574,26063
281709,26080,26594,26574
281710,26594,27069,26574
281711,26594,27090,27069
281712,27090,27565,27069
281713,27090,27576,27565
281714,27576,28055,27565
281715,27576,28073,28055
281716,28073,28546,28055
281717,28073,28563,28546
281718,28563,29022,28546
281719,28563,29034,29022
281720,29034,29491,29022
281721,29034,29507,29491
281722,29507,29972,29491
281723,29507,29981,29972
281724,29981,30433,29972
281725,29981,30445,30433
281726,30445,30901,30433
281727,30445,30912,30901
281728,30912,31374,30901
281729,30912,31383,31374
281730,31383,31805,31374
281731,31383,31815,31805
281732,31815,32254,31805
281733,31815,32267,32254
281734,32267,32706,32254
281735,32267,32713,32706
281736,32713,33149,32706
281737,32713,33154,33149
281738,33154,33563,33149
281739,33154,33566,33563
281740,33566,33975,33563
281741,33566,33977,33975
281742,33977,34392,33975
281743,33977,34386,34392
281744,34386,34821,34392
281745,34386,34810,34821
281746,34810,35230,34821
281747,34810,35227,35230
281748,35227,35630,35230
281749,35227,35624,35630
281750,35624,36017,35630
281751,35624,36007,36017
281752,36007,36386,36017
281753,36007,36374,36386
281754,36374,36765,36386
281755,36374,36751,36765
281756,36751,37128,36765
281757,36751,37113,37128
281758,37113,37503,37128
281759,37113,37477,37503
281760,37477,37854,37503
281761,37477,37834,37854
281762,37834,38197,37854
281763,37834,38172,38197
281764,38172,38520,38197
281765,38172,38492,38520
281766,38492,38844,38520
281767,38492,38803,38844
281768,38803,39159,38844
281769,38803,39123,39159
281770,39123,39470,39159
281771,39123,39421,39470
281772,39421,39766,39470
281773,39421,39720,39766
281774,39720,40035,39766
281775,39720,39991,40035
281776,39991,40328,40035
281777,39991,40268,40328
281778,40268,40598,40328
281779,40268,40542,40598
281780,40542,40870,40598
281781,40542,40806,40870
281782,40806,41139,40870
281783,40806,41062,41139
281784,41062,41390,41139
281785,41062,41317,41390
281786,41317,41622,41390
281787,41317,41535,41622
281788,41535,41843,41622
281789,41535,41764,41843
281790,41764,42074,41843
281791,13179,13642,13195
281792,13179,13626,13642
281793,13626,14098,13642
281794,13626,14089,14098
281795,14089,14540,14098
281796,14089,14531,14540
281797,14531,15022,14540
281798,14531,15007,15022
281799,15007,15504,15022
281800,15007,15490,15504
281801,15490,15979,15504
281802,15490,15966,15979
281803,15966,16464,15979
281804,15966,16455,16464
281805,16455,16954,16464
281806,16455,16948,16954
281807,16948,17450,16954
281808,16948,17443,17450
281809,17443,17922,17450
281810,17443,17916,17922
281811,17916,18433,17922
281812,17916,18425,18433
281813,18425,18940,18433
281814,18425,18935,18940
281815,18935,19446,18940
281816,18935,19438,19446
281817,19438,19938,19446
281818,19438,19933,19938
281819,19933,20454,19938
281820,19933,20452,20454
281821,20452,20966,20454
281822,20452,20965,20966
281823,20965,21495,20966
281824,20965,21497,21495
281825,21497,21993,21495
281826,21497,21998,21993
281827,21998,22504,21993
281828,21998,22507,22504
281829,22507,23019,22504
281830,22507,23023,23019
281831,23023,23512,23019
281832,23023,23522,23512
281833,23522,24026,23512
281834,23522,24033,24026
281835,24033,24550,24026
281836,24033,24560,24550
281837,24560,25047,24550
281838,24560,25058,25047
281839,25058,25552,25047
281840,25058,25562,25552
281841,25562,26056,25552
281842,25562,26063,26056
281843,26063,26565,26056
281844,26063,26574,26565
281845,26574,27059,26565
281846,26574,27069,27059
