node_id,x,y,z
40879,157.881,115.51,-2.45529
40880,127.253,-4.18764,-2.62334
40881,-76.5367,-184.776,-100.0
40882,172.003,102.054,-100.0
40883,149.357,56.4194,-3.02422
40884,158.023,118.176,-2.4534
40885,170.62,89.2498,-100.0
40886,153.017,73.8883,-2.48154
40887,107.823,-37.0155,0.0
40888,15.6801,-131.046,-6.1582
40889,160.378,101.219,-14.2051
40890,35.4584,-116.267,-3.30712
40891,-96.3587,-175.257,-7.6893
40892,40.6013,-111.937,-2.39672
40893,65.6043,-89.9403,-2.4524
40894,-93.4284,-172.293,0.0
40895,-53.5399,-162.746,-2.51249
40896,-7.32666,-143.136,-2.61445
40897,-49.5186,-160.535,0.0
40898,131.256,4.18773,-2.62415
40899,-3.14123,-139.961,0.0
40900,98.2711,-52.3044,-2.47168
40901,115.33,-24.9424,0.0
40902,136.25,16.4931,-1.8662
40903,156.159,101.036,0.0
40904,128.278,-33.8203,-89.4159
40905,-24.1147,-167.722,-100.0
40906,84.6768,-91.3664,-82.3671
40907,129.958,3.14119,0.0
40908,148.991,58.3139,0.0
40909,45.349,-109.196,-4.75442
40910,-52.5329,-161.68,0.0
40911,22.7563,-125.071,-2.17477
40912,57.8668,-97.4361,-2.46414
40913,111.769,-31.0326,0.0
40914,157.123,101.995,-2.46217
40915,129.243,-0.657051,-2.82508
40916,144.326,38.3108,-2.5321
40917,148.2,48.0147,-5.65019
40918,110.12,-35.8415,-3.52351
40919,59.5861,-94.8307,0.0
40920,70.5064,-105.112,-76.9453
40921,153.73,81.5027,0.0
40922,75.0725,-81.6894,-5.10643
40923,7.32625,-135.125,-2.61219
40924,-10.4622,-144.946,-2.60475
40925,150.52,29.1669,-36.3852
40926,154.716,82.4747,-2.47241
40927,-58.554,-165.956,-6.83691
40928,157.556,119.907,0.0
40929,-96.2643,-173.018,0.0
40930,-6.28103,-141.858,0.0
40931,127.228,-30.3743,-56.4358
40932,104.496,-43.8502,-2.48994
40933,102.23,-45.7448,0.0
40934,138.086,20.2498,-2.46369
40935,143.221,37.292,0.0
40936,-55.535,-162.786,0.0
40937,155.936,81.5737,-6.74413
40938,-43.5712,-170.599,-45.952
40939,15.6694,-129.049,0.0
40940,-59.5268,-164.909,-2.50497
40941,136.711,18.7905,0.0
40942,94.1955,-56.802,0.0
40943,69.6294,-85.1531,0.0
40944,32.0828,-118.907,-2.83361
40945,43.0792,-114.81,-14.2883
40946,28.0291,-120.787,0.0
40947,33.9148,-134.749,-74.8089
40948,37.5497,-114.986,-3.10736
40949,81.6399,-74.8184,-5.3696
40950,-25.0834,-155.957,-14.6846
40951,-58.5254,-163.859,0.0
40952,37.082,-114.127,0.0
40953,-13.5932,-146.694,-2.59595
40954,81.8995,-73.0193,-2.07989
40955,-62.5029,-165.942,-2.50176
40956,-9.41788,-143.689,0.0
40957,149.963,61.2668,0.0
40958,150.288,58.9588,-2.59035
40959,156.748,103.791,0.0
40960,-97.7235,-174.5,-3.15239
40961,-99.0917,-173.726,0.0
40962,4.1878,-137.258,-2.6248
40963,120.988,-15.6643,0.0
40964,125.841,-6.28046,0.0
40965,50.7312,-108.699,-14.17
40966,52.4493,-102.707,-2.47568
40967,93.0047,-70.2521,-26.0321
40968,61.5679,-95.7473,-5.52726
40969,-61.5042,-164.899,0.0
40970,96.7565,-55.0563,-2.4682
40971,154.469,84.3463,0.0
40972,133.122,7.32613,-2.61208
40973,119.696,-19.806,-2.56397
40974,123.207,-15.119,-5.27383
40975,108.966,-37.7219,-2.68616
40976,148.236,8.90263,-67.4297
40977,157.709,104.748,-2.46069
40978,155.451,85.3163,-2.47087
40979,-16.719,-148.385,-2.58748
40980,-65.4677,-166.945,-2.49891
40981,-34.4051,-165.939,-38.1903
40982,144.47,40.3369,0.0
40983,158.798,121.586,-2.75675
40984,139.451,22.935,-2.56484
40985,-12.5505,-145.455,0.0
40986,108.468,-40.1941,-5.50095
40987,-52.5618,-164.385,-6.85975
40988,12.5473,-131.401,0.0
40989,131.85,6.28079,0.0
40990,72.0325,-83.1299,0.0
40991,92.5352,-59.4688,0.0
40992,-64.4714,-165.908,0.0
40993,54.2564,-100.257,0.0
40994,124.823,-10.4067,-2.46888
40995,158.031,122.581,0.0
40996,138.276,21.9008,0.0
40997,77.3027,-95.5288,-53.29
40998,3.03477,-141.251,-11.6956
40999,-74.1379,-169.305,-2.11575
41000,68.0003,-88.2686,-2.08361
41001,19.8167,-127.795,-2.56986
41002,151.206,61.8446,-2.59187
41003,23.4527,-141.51,-69.1083
41004,151.925,65.1962,-2.49107
41005,-19.8384,-150.019,-2.57796
41006,150.904,64.2065,0.0
41007,42.9699,-109.895,0.0
41008,47.1072,-107.557,-2.48764
41009,-15.6781,-147.164,0.0
41010,-42.1499,-159.626,-3.08742
41011,-67.4271,-166.888,0.0
41012,156.357,25.278,-100.0
41013,2.72916,-139.935,-6.92156
41014,106.76,-39.9719,0.0
41015,116.463,-25.9682,-2.54512
41016,62.2219,-93.1217,0.0
41017,7.67217,-152.147,-80.8177
41018,157.32,106.535,0.0
41019,164.495,74.9547,-45.3964
41020,48.7057,-105.276,0.0
41021,155.184,87.1775,0.0
41022,-13.7298,-160.906,-58.9001
41023,24.9658,-123.499,0.0
41024,-22.9503,-151.596,-2.57156
41025,100.905,-48.5935,0.0
41026,145.677,43.3698,0.0
41027,153.663,66.2035,-6.78638
41028,117.987,-21.8677,0.0
41029,124.785,-41.2371,-100.0
41030,-18.8,-148.817,0.0
41031,-65.0499,-182.694,-100.0
41032,103.24,-46.7297,-2.48526
41033,95.1642,-57.764,-2.46402
41034,22.9708,-136.299,-36.3158
41035,158.276,107.488,-2.4571
41036,151.481,57.2127,-6.27126
41037,74.3774,-81.0395,0.0
41038,90.8002,-62.0876,0.0
41039,-70.3716,-167.84,0.0
41040,9.41672,-133.665,0.0
41041,89.9074,-87.3516,-93.5276
41042,72.7489,-84.1412,-2.97409
41043,108.941,-64.4066,-100.0
41044,140.939,26.0328,-2.5588
41045,160.394,54.739,-45.5255
41046,-11.7775,-147.703,-6.42052
41047,134.917,10.4607,-2.6027
41048,91.4382,-64.6057,-6.47737
41049,161.324,45.9987,-68.5983
41050,-26.0544,-153.122,-2.56432
41051,79.8208,-90.4771,-41.1159
41052,85.4003,-71.3713,-5.33763
41053,151.814,67.1333,0.0
41054,139.778,25.0011,0.0
41055,34.0971,-117.138,0.0
41056,124.266,-33.1564,-44.4739
41057,-21.9141,-150.409,0.0
41058,-1.47409,-145.844,-17.2316
41059,127.958,-3.14118,0.0
41060,-68.8686,-168.384,-2.49573
41061,6.03469,-138.104,-6.28201
41062,133.665,9.41672,0.0
41063,63.318,-93.9786,-3.58278
41064,53.2504,-111.785,-27.9851
41065,110.89,-34.0485,0.0
41066,-73.3051,-168.765,0.0
41067,132.153,-14.1139,-32.2238
41068,16.7084,-130.255,-2.58046
41069,146.727,43.7774,-2.14295
41070,114.626,-28.0039,0.0
41071,112.626,-33.1612,-3.07533
41072,29.0523,-121.909,-2.54001
41073,76.6623,-78.8837,0.0
41074,88.9919,-64.6564,0.0
41075,-67.0491,-169.314,-6.72453
41076,155.88,89.9975,0.0
41077,89.6771,-83.0318,-53.5951
41078,70.5717,-86.4876,-2.51944
41079,123.36,-12.5445,0.0
41080,146.842,46.3905,0.0
41081,-25.0206,-151.949,0.0
41082,148.928,50.3415,-2.98007
41083,157.871,109.264,0.0
41084,-77.2107,-170.672,-2.48556
41085,43.2034,-111.03,-1.87653
41086,140.875,21.7196,-6.44455
41087,135.071,-4.08579,-23.811
41088,60.9594,-95.8847,-2.46111
41089,107.676,-40.7379,-2.53963
41090,75.2762,-81.605,-2.44656
41091,-76.2732,-171.813,-6.78148
41092,6.28091,-135.854,0.0
41093,-76.2256,-169.661,0.0
41094,43.4585,-111.925,-4.4886
41095,-32.2369,-156.027,-2.55084
41096,122.187,-16.7022,-2.57692
41097,55.227,-101.24,-2.47168
41098,142.375,29.1209,-2.55162
41099,-28.1189,-153.44,0.0
41100,87.1076,-67.17,0.0
41101,78.8837,-76.6623,0.0
41102,136.146,9.5843,-6.43472
41103,21.5868,-128.68,-6.33145
41104,158.828,110.218,-2.45905
41105,152.695,70.0474,0.0
41106,21.883,-126.115,0.0
41107,135.765,-20.7335,-73.4359
41108,127.112,-7.32568,-2.61125
41109,-3.69718,-150.204,-27.5862
41110,137.523,13.8275,-5.17566
41111,112.232,-35.6666,-5.59915
41112,40.0232,-115.699,-6.94607
41113,59.1012,-99.3189,-6.07987
41114,64.8095,-91.3405,0.0
41115,-80.1169,-171.536,-2.48425
41116,141.229,28.0921,0.0
41117,85.1531,-69.6294,0.0
41118,-35.3143,-157.411,-2.5446
41119,81.0395,-74.3774,0.0
41120,171.919,102.195,-70.2964
41121,56.9984,-98.7242,0.0
41122,99.5031,-51.4045,0.0
41123,-79.1336,-170.528,0.0
41124,136.649,13.5903,-2.59206
41125,156.874,87.8924,-3.23851
41126,83.1299,-72.0325,0.0
41127,-31.2085,-154.883,0.0
41128,127.875,-8.64473,-6.43455
41129,13.5889,-132.629,-2.59083
41130,150.894,52.292,-6.75602
41131,-82.9194,-177.296,-19.7573
41132,147.967,49.3987,0.0
41133,3.14122,-137.96,0.0
41134,49.6885,-106.282,-2.48347
41135,40.0557,-113.114,0.0
41136,156.558,92.807,0.0
41137,34.6961,-118.244,-2.56097
41138,101.906,-49.5732,-2.48029
41139,135.418,12.5483,0.0
41140,166.462,75.1165,-53.5771
41141,-13.3402,-151.581,-14.407
41142,-1.04708,-141.32,-2.63519
41143,-38.3818,-158.75,-2.53869
41144,91.7542,-63.0397,-2.45559
41145,105.617,-42.898,0.0
41146,62.599,-99.9831,-15.5126
41147,-34.2887,-156.279,0.0
41148,157.529,93.7705,-2.46504
41149,158.411,111.986,0.0
41150,-82.0309,-171.373,0.0
41151,154.894,76.66,-2.10694
41152,130.0,0.0,0.0
41153,93.5834,-60.8382,-2.45922
41154,-15.8338,-165.354,-91.0036
41155,-6.05513,-145.962,-8.03661
41156,-31.3061,-168.018,-50.545
41157,88.253,-72.1264,-12.5774
41158,153.549,72.9489,0.0
41159,131.418,0.366781,-3.50233
41160,25.9938,-124.641,-2.54979
41161,31.0805,-120.04,0.0
41162,35.7274,-118.82,-5.66075
41163,158.807,92.8995,-6.72104
41164,93.163,-66.3214,-12.7615
41165,143.693,13.0328,-26.6323
41166,143.762,32.1989,-2.54477
41167,119.142,-22.8981,-2.55542
41168,-37.3591,-157.63,0.0
41169,120.545,-18.7743,0.0
41170,153.326,67.9862,-2.11519
41171,51.5388,-103.918,0.0
41172,159.364,112.938,-2.45651
41173,97.0576,-78.27,-70.4677
41174,77.4839,-79.9105,-2.44626
41175,142.629,31.1733,0.0
41176,45.8799,-108.712,0.0
41177,18.7832,-128.633,0.0
41178,2.84217e-14,-140.0,0.0
41179,158.366,33.4173,-69.0847
41180,161.087,92.1939,-14.6596
41181,138.196,16.9331,-2.24698
41182,89.9403,-65.6043,-2.4524
41183,-4.18785,-143.261,-2.62528
41184,52.6027,-120.766,-62.6274
41185,-85.897,-173.195,-2.4801
41186,160.092,100.985,-7.66853
41187,149.055,52.3942,0.0
41188,-84.918,-172.197,0.0
41189,10.4607,-134.917,-2.6027
41190,148.542,47.4054,-2.51629
41191,79.8202,-77.4689,-2.47314
41192,-40.4193,-158.939,0.0
41193,84.2179,-72.7214,-2.91976
41194,-84.9806,-174.387,-6.76234
41195,169.447,77.2927,-74.4163
41196,125.645,-9.41579,0.0
41197,157.21,95.6014,0.0
41198,67.347,-89.4884,0.0
41199,30.5636,-122.917,-5.78445
41200,81.8535,-75.3028,-2.4466
41201,98.0235,-54.1757,0.0
41202,18.2448,-142.361,-45.5603
41203,129.254,-4.18769,-2.62374
41204,78.8909,-100.238,-100.0
41205,112.019,-35.2081,-2.51525
41206,-47.5215,-162.519,-2.52302
41207,-43.4689,-160.205,0.0
41208,137.104,15.6737,0.0
41209,154.376,75.8382,0.0
41210,109.925,-37.038,0.0
41211,166.481,82.1325,-44.1094
41212,-3.14124,-141.961,0.0
41213,-67.372,-178.164,-38.2046
41214,-88.7687,-173.988,-2.47588
41215,71.1577,-99.9872,-39.6612
41216,-7.32676,-145.138,-2.61502
41217,-87.7931,-172.996,0.0
41218,65.7596,-92.2917,-2.45421
41219,124.584,-13.5856,-2.5888
41220,22.7157,-127.487,-3.12479
41221,158.933,114.695,0.0
41222,117.374,-24.9487,0.0
41223,85.9943,-70.6922,-2.44932
41224,145.101,35.2664,-2.53826
41225,-82.9095,-175.63,-11.8946
41226,126.949,-36.1407,-65.9087
41227,40.5812,-114.097,-1.94431
41228,27.4143,-125.284,-5.72202
41229,115.719,-29.7102,-3.00604
41230,57.9634,-99.6976,-2.46629
41231,-46.5077,-161.432,0.0
41232,100.492,-52.3783,-2.47424
41233,-50.5463,-163.698,-2.51848
41234,148.251,41.9882,-5.67473
41235,169.836,105.621,-47.2487
41236,143.982,34.2439,0.0
41237,150.106,55.377,0.0
41238,113.842,-31.0459,0.0
41239,7.32635,-137.128,-2.61275
41240,59.6981,-97.1179,0.0
41241,131.959,3.1412,0.0
41242,15.6704,-131.063,0.0
41243,159.884,115.645,-2.45498
41244,87.9799,-68.3727,-2.08361
41245,-47.466,-163.764,-5.70053
41246,-6.28107,-143.86,0.0
41247,-10.4625,-146.952,-2.60516
41248,-49.5354,-162.62,0.0
41249,120.731,-28.0931,-14.5399
41250,-90.6549,-173.768,0.0
41251,28.0369,-122.838,0.0
41252,147.16,37.4022,-6.25708
41253,-53.5599,-164.84,-2.5143
41254,157.843,98.3843,0.0
41255,37.101,-116.218,0.0
41256,151.863,43.4662,-15.9233
41257,104.395,-45.7921,0.0
41258,155.176,78.7133,0.0
41259,139.925,19.8296,-2.57532
41260,158.294,96.727,-1.78027
41261,156.168,79.6889,-2.47588
41262,146.199,37.864,-2.53238
41263,158.763,99.298,-2.3416
41264,79.5601,-79.6753,-5.19598
41265,69.8298,-87.5638,0.0
41266,13.2758,-149.487,-70.0149
41267,-52.5519,-163.771,0.0
41268,162.482,67.7707,-34.8747
41269,163.254,115.534,-13.3133
41270,96.4662,-56.904,0.0
41271,-56.5623,-165.948,-2.51048
41272,138.729,18.7921,0.0
41273,70.7796,-88.2931,-3.61031
41274,-13.5937,-148.702,-2.59644
41275,150.578,52.9549,-2.50799
41276,-9.41811,-145.694,0.0
41277,52.5158,-104.913,-2.47736
41278,32.0988,-121.143,-2.53059
41279,151.123,58.347,0.0
41280,145.287,37.3035,0.0
41281,159.439,117.392,0.0
41282,-93.5072,-174.523,0.0
41283,161.8,117.561,-7.58557
41284,121.546,-42.3417,-52.4518
41285,123.005,-15.6659,0.0
41286,173.799,98.9639,-92.8423
41287,147.917,0.173312,-89.0652
41288,160.915,112.005,-5.5195
41289,-55.557,-164.887,0.0
41290,-73.2203,-186.115,-92.665
41291,127.844,-6.28057,0.0
41292,68.2931,-90.4347,-2.45129
41293,133.434,3.42647,-2.8452
41294,12.5479,-133.411,0.0
41295,-59.5534,-167.023,-2.50701
41296,69.8922,-90.3062,-5.75093
41297,105.255,-48.7073,-6.77271
41298,-35.8031,-165.612,-26.1531
41299,-95.2472,-175.863,-2.80172
41300,135.125,7.32625,-2.61219
41301,151.654,55.7715,-3.14127
41302,99.0016,-55.1435,-2.46837
41303,54.3352,-102.487,0.0
41304,-16.7198,-150.397,-2.58805
41305,153.906,60.3554,-6.80962
41306,4.33691,-139.343,-2.6048
41307,19.8191,-129.819,-2.57071
41308,-12.5509,-147.462,0.0
41309,43.003,-112.027,0.0
41310,158.461,101.158,0.0
41311,-58.5508,-165.97,0.0
41312,155.948,81.575,0.0
41313,121.738,-19.9121,-2.43747
41314,106.784,-44.3306,-2.49316
41315,156.937,82.5489,-2.47479
41316,152.623,59.4912,-3.11387
41317,133.852,6.28087,0.0
41318,-67.969,-173.191,-14.3246
41319,49.5866,-107.98,-3.12686
41320,-96.3507,-175.261,0.0
41321,-62.5333,-168.067,-2.50392
41322,30.4965,-126.86,-14.477
41323,37.5073,-117.265,-2.13716
41324,141.477,22.9378,-2.56663
41325,126.892,-10.4592,-2.59972
41326,118.534,-28.0376,-6.26892
41327,72.2572,-85.5698,0.0
41328,159.425,102.117,-2.46191
41329,48.7584,-107.454,0.0
41330,24.9708,-125.537,0.0
41331,152.106,61.3042,0.0
41332,94.8307,-59.5861,0.0
41333,-61.5333,-167.02,0.0
41334,-19.9955,-152.115,-2.57902
41335,146.545,40.3506,0.0
41336,-15.6788,-149.174,0.0
41337,140.298,21.903,0.0
41338,60.6577,-98.0826,-2.46136
41339,62.3511,-95.4354,0.0
41340,110.985,-38.1421,-2.38398
41341,118.51,-25.975,-2.54634
41342,43.8629,-112.617,-2.62738
41343,108.881,-40.001,0.0
41344,46.9318,-110.024,-2.29064
41345,9.41695,-135.67,0.0
41346,66.6495,-93.9863,-5.95925
41347,159.937,120.084,0.0
41348,120.02,-21.8716,0.0
41349,160.875,118.824,-3.1105
41350,103.096,-48.6521,0.0
41351,34.1111,-119.213,0.0
41352,-64.5045,-168.04,0.0
41353,42.8207,-124.185,-35.2938
41354,-22.9527,-153.62,-2.57213
41355,95.7209,-61.5255,-5.52729
41356,105.41,-46.7785,-2.48716
41357,28.9074,-123.996,-2.54175
41358,-18.8011,-150.831,0.0
41359,135.785,-20.1766,-58.1185
41360,156.699,84.4251,0.0
41361,157.108,75.1902,-6.11979
41362,89.6753,-68.8544,-5.00966
41363,147.762,40.9115,-2.52779
41364,159.059,103.918,0.0
41365,24.6913,-144.786,-100.0
41366,102.322,-53.4696,-6.74548
41367,114.995,-32.213,-2.52512
41368,16.7098,-132.272,-2.58164
41369,97.4361,-57.8668,-2.46414
41370,161.559,37.0957,-80.5927
41371,74.6286,-83.5094,0.0
41372,-45.736,-176.781,-65.9935
41373,65.2142,-110.321,-55.8254
41374,146.954,8.309,-44.5252
41375,93.1217,-62.2219,0.0
41376,153.058,64.2487,0.0
41377,-28.1354,-157.491,-6.98694
41378,136.923,10.461,-2.60311
41379,112.973,-34.0647,0.0
41380,-67.4646,-169.031,0.0
41381,129.958,-3.14119,0.0
41382,116.684,-28.0134,0.0
41383,142.973,26.037,-2.5594
41384,147.759,43.386,0.0
41385,-21.9163,-152.431,0.0
41386,130.442,-11.5231,-13.8575
41387,160.019,104.875,-2.45944
41388,-45.1869,-178.298,-87.536
41389,168.734,63.0453,-90.4165
41390,135.67,9.41695,0.0
41391,-1.20412,-143.032,-2.63476
41392,15.7609,-137.72,-16.376
41393,6.28095,-137.855,0.0
41394,141.811,25.005,0.0
41395,125.37,-12.5452,0.0
41396,-71.4046,-171.018,-2.4917
41397,163.053,50.4109,-56.961
41398,21.8859,-128.142,0.0
41399,161.348,104.035,-6.70968
41400,55.2944,-103.317,-2.15605
41401,-29.1544,-156.633,-2.55845
41402,165.431,63.039,-52.5019
41403,-70.4138,-169.994,0.0
41404,-25.0236,-153.976,0.0
41405,124.205,-16.7039,-2.5771
41406,76.9421,-81.3843,0.0
41407,91.4187,-85.3234,-61.1851
41408,157.428,87.2639,0.0
41409,91.3405,-64.8095,0.0
41410,115.604,-33.5934,-5.66984
41411,79.8672,-100.425,-84.5568
41412,71.3941,-108.846,-89.2852
41413,129.115,-7.32583,-2.61157
41414,57.0895,-100.976,0.0
41415,-74.3375,-171.942,-2.48973
41416,64.9562,-93.6799,0.0
41417,153.98,67.1806,0.0
41418,13.5896,-134.64,-2.59098
41419,-32.2423,-158.068,-2.55197
41420,159.637,106.666,0.0
41421,40.0811,-115.225,0.0
41422,95.7089,-60.6767,-2.46133
41423,-28.1228,-155.472,0.0
41424,-73.3488,-170.923,0.0
41425,73.2822,-86.4836,-2.3262
41426,148.933,46.4095,0.0
41427,153.779,62.3091,-2.49653
41428,3.14123,-139.961,0.0
41429,160.711,107.085,-3.0984
41430,55.3386,-116.842,-43.6814
41431,144.415,29.1263,-2.55275
41432,101.715,-51.4739,0.0
41433,79.196,-79.196,0.0
41434,124.044,-29.9323,-25.0746
41435,89.4884,-67.347,0.0
41436,109.903,-40.8972,-2.2727
41437,104.209,-73.0797,-80.0554
41438,138.659,13.5909,-2.59313
41439,31.091,-122.102,0.0
41440,-31.1847,-161.596,-14.719
41441,-35.3211,-159.458,-2.54582
41442,25.9994,-126.682,-2.55127
41443,143.267,28.0972,0.0
41444,-31.2135,-156.921,0.0
41445,-77.2597,-172.842,-2.48817
41446,113.827,-34.836,-2.18788
41447,3.41136,-142.291,-6.66605
41448,94.3256,-62.9512,-2.99941
41449,-10.632,-159.977,-46.3541
41450,77.7569,-82.2218,-2.90381
41451,107.76,-42.9354,0.0
41452,104.097,-49.6322,-2.47989
41453,-76.2728,-171.827,0.0
41454,155.724,71.0329,-2.36093
41455,137.426,12.5488,0.0
41456,81.3843,-76.9421,0.0
41457,149.212,43.8798,-2.52331
41458,87.5638,-69.8298,0.0
41459,51.6013,-106.117,0.0
41460,88.2203,-70.7702,-3.43826
41461,45.922,-110.866,0.0
41462,18.7854,-130.655,0.0
41463,132.0,0.0,0.0
41464,158.137,90.0912,0.0
41465,121.177,-22.9026,-2.55707
41466,83.5094,-74.6286,0.0
41467,35.125,-120.3,-2.52309
41468,85.5698,-72.2572,0.0
41469,122.567,-18.7765,0.0
41470,-38.3902,-160.804,-2.54001
41471,-34.295,-158.323,0.0
41472,154.873,70.1001,0.0
41473,2.84217e-14,-142.0,0.0
41474,157.029,70.1487,-6.77927
41475,108.792,-43.3853,-3.07091
41476,164.183,41.9052,-100.0
41477,159.112,91.0573,-2.467
41478,10.461,-136.923,-2.60311
41479,47.5804,-125.044,-51.6068
41480,75.58,-84.5713,-2.44724
41481,150.068,49.4207,0.0
41482,-4.18787,-145.262,-2.62544
41483,-85.313,-180.891,-23.8334
41484,-79.1863,-172.706,0.0
41485,160.204,109.406,0.0
41486,161.07,110.489,-2.45776
41487,146.938,33.237,-5.08846
41488,63.7184,-96.4805,-2.45847
41489,-37.3669,-159.681,0.0
41490,117.798,-29.0346,-2.53522
41491,140.351,16.5232,-3.23577
41492,145.808,32.2057,-2.54599
41493,127.65,-9.41602,0.0
41494,168.767,68.8197,-64.6662
41495,67.5129,-91.8546,0.0
41496,144.674,31.1796,0.0
41497,92.2917,-65.7596,-2.45421
41498,-3.14125,-143.962,0.0
41499,112.026,-37.06,0.0
41500,-83.0714,-174.568,-2.48277
41501,131.256,-4.18773,-2.62415
41502,-40.4288,-160.997,0.0
41503,-82.0895,-173.564,0.0
41504,63.2016,-117.157,-100.0
41505,100.257,-54.2564,0.0
41506,-7.32687,-147.141,-2.61559
41507,148.28,38.7644,-3.26078
41508,119.419,-24.955,0.0
41509,46.5178,-111.786,-2.44343
41510,158.818,92.903,0.0
41511,58.0564,-101.953,-2.4681
41512,155.735,73.0058,0.0
41513,22.9186,-129.308,-2.56089
41514,139.118,15.6748,0.0
41515,15.6715,-133.076,0.0
41516,156.739,73.9875,-2.48192
41517,7.32645,-139.131,-2.61331
41518,151.165,52.4196,0.0
41519,59.8024,-99.3924,0.0
41520,115.908,-31.0574,0.0
41521,80.133,-80.133,-2.44559
41522,28.0448,-124.889,0.0
41523,-43.4804,-162.271,0.0
41524,90.4347,-68.2931,-2.45129
41525,37.12,-118.31,0.0
41526,120.656,-50.8595,-74.5381
41527,126.757,-13.6345,-2.77372
41528,82.4747,-77.8974,-3.10237
41529,102.707,-52.4493,-2.47568
41530,122.456,-23.776,-6.22078
41531,147.122,34.9691,-2.9219
41532,-85.9589,-175.393,-2.47921
41533,-6.28111,-145.861,0.0
41534,-84.98,-174.394,0.0
41535,133.959,3.14121,0.0
41536,-70.2807,-172.844,-6.25092
41537,160.75,112.132,0.0
41538,-74.2343,-185.713,-62.1645
41539,-63.3625,-171.202,-7.14686
41540,-10.4627,-148.958,-2.60557
41541,133.245,-0.679836,-2.8602
41542,-46.5214,-163.506,0.0
41543,65.8955,-95.0007,-2.53412
41544,146.033,34.2517,0.0
41545,106.558,-45.8377,0.0
41546,40.3753,-129.803,-45.2844
41547,-50.5634,-165.783,-2.5202
41548,86.5109,-73.1987,-2.44864
41549,-44.4311,-163.653,-2.52975
41550,52.58,-107.115,-2.47902
41551,140.86,14.7015,-5.56885
41552,-17.1885,-152.352,-2.58724
41553,-34.0012,-160.929,-6.29197
41554,161.705,113.085,-2.45671
41555,156.57,75.8981,0.0
41556,70.0194,-89.961,0.0
41557,159.482,95.7044,0.0
41558,-90.8071,-178.197,-7.72513
41559,119.429,-54.8494,-100.0
41560,157.569,76.8776,-2.48019
41561,41.6297,-116.164,-2.51189
41562,-9.41835,-147.699,0.0
41563,-49.5516,-164.702,0.0
41564,-87.858,-175.199,0.0
41565,141.944,19.8314,-2.57608
41566,152.227,55.4061,0.0
41567,64.8401,-97.7955,-6.39196
41568,149.556,1.19019,-77.9616
41569,-13.5942,-150.711,-2.59694
41570,104.083,-65.38,-36.3113
41571,12.5483,-135.418,0.0
41572,-88.0333,-179.583,-14.3279
41573,98.7242,-56.9984,0.0
41574,-53.5799,-166.935,-2.51613
41575,125.021,-15.6672,0.0
41576,-46.9294,-164.557,-2.14594
41577,111.463,-40.3007,-2.64381
41578,112.857,-38.5039,-3.2472
41579,-54.9587,-175.99,-34.39
41580,32.868,-123.097,-3.18305
41581,140.746,18.7937,0.0
41582,19.8215,-131.842,-2.57112
41583,43.0355,-114.157,0.0
41584,135.295,3.82925,-2.11939
41585,54.4072,-104.704,0.0
41586,129.847,-6.28068,0.0
41587,16.3049,-135.499,-6.38181
41588,-57.5376,-183.756,-100.0
41589,173.697,83.1031,-100.0
41590,147.058,30.4221,-6.29468
41591,84.2527,-77.5704,-5.57639
41592,4.34477,-141.354,-2.62458
41593,-52.5708,-165.863,0.0
41594,139.783,10.3315,-7.08572
41595,68.3479,-93.2662,-3.14632
41596,160.66,37.7378,-56.0985
41597,160.669,94.2851,-3.67346
41598,-12.5513,-149.47,0.0
41599,138.843,3.43892,-13.4091
41600,-56.5854,-168.053,-2.51242
41601,24.9758,-127.575,0.0
41602,120.485,-25.8275,-2.54713
41603,48.8071,-109.622,0.0
41604,-51.9509,-167.779,-6.31431
41605,147.346,37.313,0.0
41606,161.281,114.848,0.0
41607,-90.7265,-175.985,0.0
41608,137.128,7.32635,-2.61275
41609,101.24,-55.227,-2.47168
41610,159.298,77.8794,-6.75763
41611,5.72072,-157.157,-83.7445
41612,82.5096,-86.7293,-23.1634
41613,160.898,86.4538,-7.59092
41614,-45.8895,-171.156,-25.5999
41615,77.8959,-84.5108,-5.11503
41616,75.302,-87.9937,-6.85106
41617,-0.583791,-160.891,-92.3065
41618,155.589,65.2688,-2.4916
41619,157.379,78.7782,0.0
41620,-55.579,-166.988,0.0
41621,128.899,-10.4596,-2.60063
41622,135.854,6.28091,0.0
41623,-1.40394,-159.436,-65.9174
41624,153.254,58.3801,0.0
41625,69.963,-99.1332,-21.9242
41626,62.4726,-97.7375,0.0
41627,160.13,98.4963,0.0
41628,-79.8527,-183.367,-36.2823
41629,9.41718,-137.674,0.0
41630,72.4714,-87.9972,0.0
41631,61.4336,-100.054,-3.09958
41632,-69.8928,-187.39,-100.0
41633,175.536,95.8498,-100.0
41634,48.2822,-112.241,-4.95934
41635,125.977,-16.2375,-2.57928
41636,34.1249,-121.287,0.0
41637,-65.3807,-170.736,-2.12542
41638,-15.6796,-151.185,0.0
41639,111.002,-40.03,0.0
41640,-15.7394,-160.691,-32.4181
41641,108.423,-64.2854,-50.3
41642,124.121,-20.0477,-3.04712
41643,143.502,22.9405,-2.56817
41644,29.2574,-126.038,-3.09835
41645,97.1179,-59.6981,0.0
41646,117.007,-32.0745,-2.52851
41647,-92.194,-177.483,-3.16692
41648,122.052,-21.8755,0.0
41649,-58.5762,-168.081,0.0
41650,161.097,99.4574,-2.46328
